SAMPLINGPOINT_LOCALID,DATETIME_BEGIN,DATETIME_END,PROPERTY,VALUE_NUMERIC,UNIT,STATIONCLASSIFICATION,AREACLASSIFICATION,ALTITUDE,STATIONCODE,STATIONNAME,LONGITUDE,LATITUDE,MUNICIPALITY,CALCULATED
SPO.IT2164A_7_UV-P_2017-01-01_00:00:00,20231026000000,20231026000000,O3,75.19048,Âµg/m3,background,rural,132.0,IT2164A,ASL CEPAGATTI,14.067780000073679,42.35805999980668,Via Piano Ripa - Cepagatti (PE),True
SPO.IT2163A_7_UV-P_2017-01-01_00:00:00,20231026000000,20231026000000,O3,74.05,Âµg/m3,background,rural,913.0,IT2163A,Parco Nazionale Maiella,14.028890000046282,42.11943999971878,SS487 - Loc Orto Botanico - Sant'Eufemia a Maiella (PE),True
SPO.IT2161A_7_UV-P_2016-01-01_00:00:00,20231026000000,20231026000000,O3,54.8,Âµg/m3,background,suburban,803.0,IT2161A,Castel di Sangro,14.1036099995785,41.779440000106796,Via  Sangro - Castel di Sangro (AQ),True
SPO.IT2160A_7_UV-P_2017-01-01_00:00:00,20231026000000,20231026000000,O3,54.2,Âµg/m3,background,rural,794.0,IT2160A,Arischia,13.350830000291408,42.412780000281444,Campo Sportivo - L'Aquila (AQ),True
SPO.IT2159A_7_UV-P_2017-01-01_00:00:00,20231026000000,20231026000000,O3,70.7619,Âµg/m3,background,suburban,584.0,IT2159A,San Gregorio,13.489440000122025,42.330000000011964,loc. S. Gregorio - L'Aquila (AQ),True
SPO.IT2158A_7_UV-P_2014-06-01_00:00:00,20231026000000,20231026000000,O3,74.70588,Âµg/m3,background,rural,540.0,IT2158A,SAN LEO,12.401666999750763,43.908055999738664,CASTELLO DI MONTEMAGGIO C/O CIMITERO - San Leo (RN),True
SPO.IT2128A_7_UV-P_2018-01-01_00:00:00,20231026000000,20231026000000,O3,14.35,Âµg/m3,background,suburban,281.0,IT2128A,Domodossola - Curotti,8.292099999937982,46.12759999994811,piazzale Curotti,True
SPO.IT2119A_7_UV-P_2018-01-01_00:00:00,20231026000000,20231026000000,O3,15.47619,Âµg/m3,background,rural,268.0,IT2119A,Revello - Staffarda,7.426199999739414,44.71970000026737,Via Cascinetta - localita' Staffarda,True
SPO.IT2117A_7_UV-P_2006-07-27_00:00:00,20231026000000,20231026000000,O3,17.0,Âµg/m3,background,suburban,246.0,IT2117A,LeinÃ¬ (ACEA) - Grande Torino,7.711599999987347,45.176300000308224,"via delle vittime di Bologna, 12 - c/o Grande Torino",True
SPO.IT2115A_7_UV-P_2013-10-04_00:00:00,20231026000000,20231026000000,O3,26.533,Âµg/m3,background,suburban,0.0,IT2115A,Morsano,12.92589999959778,45.85692999995868,via dietro chiesa - Morsano al Tagliamento (PN),True
SPO.IT2078A_7_UV-P_2007-09-10_00:00:00,20231026000000,20231026000000,O3,76.92411,Âµg/m3,industrial,rural-nearcity,82.0,IT2078A,Pietropaolo,16.669209999765148,38.870500000157136,loc Pietropaolo c/o vasca di accumulo del Consorzio di Bonifica - Simeri Crichi (CZ),True
SPO.IT2075A_7_UV-P_2010-12-21_00:00:00,20231026000000,20231026000000,O3,4.789474,Âµg/m3,background,suburban,56.0,IT2075A,VIA CHIARINI,11.286111000391994,44.50000000024475,"Via Chiarini, Bologna - Bologna (BO)",True
SPO.IT2074A_7_UV-P_2010-04-30_00:00:00,20231026000000,20231026000000,O3,57.84211,Âµg/m3,background,rural,765.0,IT2074A,CORTE BRUGNATELLA,9.366930000033793,44.73472999969856,Loc. Carana - Corte Brugnatella (PC) - Corte Brugnatella (PC),True
SPO.IT2073A_7_UV-P_2014-01-01_00:00:00,20231026000000,20231026000000,O3,7.947369,Âµg/m3,background,urban,118.0,IT2073A,PARCO EDILCARANI,10.791390000434564,44.53943999999548,"Parco Edilcarani, Sassuolo (MO) - Sassuolo (MO)",True
SPO.IT2072A_7_UV-P_2011-01-01_00:00:00,20231026000000,20231026000000,O3,13.25,Âµg/m3,background,rural,6.0,IT2072A,BADIA POLESINE,11.55333299977431,45.103888999964674,Loc. Villafora,True
SPO.IT2071A_7_UV-P_2011-01-01_00:00:00,20231026000000,20231026000000,O3,16.73684,Âµg/m3,background,rural,25.0,IT2071A,ALTA PADOVANA,11.902221999564334,45.6002779996883,Loc. Fontanebianche,True
SPO.IT2029A_7_UV-P_2011-01-01_00:00:00,20231026000000,20231026000000,O3,61.47,Âµg/m3,background,urban,80.0,IT2029A,GIARDINI REGINA ELENA - SANREMO,7.774340000415215,43.8200100000277,GIARDINI REGINA ELENA - SAN REMO (IM),True
SPO.IT2027A_7_chemi_2010-04-21_00:00:00,20231026000000,20231026000000,O3,71.94736,Âµg/m3,background,rural,615.0,IT2027A,SAVIGNANO DI RIGO,12.224721999736534,43.92749999982299,VIA DEL CIMITERO - LOC. SAVIGNANO DI RIGO - Sogliano al Rubicone (FC),True
SPO.IT2026A_7_UV-P_2007-01-11_00:00:00,20231026000000,20231026000000,O3,18.25773,Âµg/m3,industrial,suburban,224.0,IT2026A,Polistena,16.070219999677676,38.3998599999808,Zona campo sportivo - Polistena (RC),True
SPO.IT2023A_7_UV-P_2010-07-22_00:00:00,20231026000000,20231026000000,O3,60.47368,Âµg/m3,background,rural,436.0,IT2023A,ACQUAPENDENTE,11.876429999623083,42.73657200013168,-9999 - Acquapendente (VT),True
SPO.IT2022A_7_UV-P_2011-01-01_00:00:00,20231026000000,20231026000000,O3,57.48,Âµg/m3,background,rural-regional,965.0,IT2022A,PROPATA,9.184869999978307,44.564680000142225,PROPATA CAPOLUOGO - PROPATA (GE),True
SPO.IT2014A_7_UV-P_2011-01-01_00:00:00,20231026000000,20231026000000,O3,21.48443,Âµg/m3,background,rural,211.0,IT2014A,PERLEDO,9.286111000271145,46.015832999805184,PIAZZA DELLA STAZIONE - Perledo (LC),True
SPO.IT1975A_7_UV-P_2009-07-13_00:00:00,20231026000000,20231026000000,O3,15.0,Âµg/m3,background,urban,61.0,IT1975A,PARCO MONTECUCCO,9.669166999684471,45.03833300005804,VIA R. DE LONGE - Piacenza (PC),True
SPO.IT1967A_7_UV-P_2009-01-01_00:00:00,20231026000000,20231026000000,O3,10.16425,Âµg/m3,background,urban,290.0,IT1967A,SONDRIO - VIA PARIBELLI,9.88028000004523,46.168609999771135,Via Paribelli - Sondrio (SO),True
SPO.IT1965A_7_UV-P_2009-03-14_00:00:00,20231026000000,20231026000000,O3,9.536428,Âµg/m3,background,urban,76.0,IT1965A,LODI S.ALBERTO,9.495285889897993,45.30278678006378,via vittime della violenza - Lodi (LO),True
SPO.IT1964A_7_UV-P_2009-03-14_00:00:00,20231026000000,20231026000000,O3,12.19538,Âµg/m3,background,rural,63.0,IT1964A,BERTONICO,9.666939999738338,45.234999999888835,Via Aldo Moro - Bertonico (LO),True
