SAMPLINGPOINT_LOCALID,DATETIME_BEGIN,DATETIME_END,PROPERTY,VALUE_NUMERIC,UNIT,STATIONCLASSIFICATION,AREACLASSIFICATION,ALTITUDE,STATIONCODE,STATIONNAME,LONGITUDE,LATITUDE,MUNICIPALITY,CALCULATED
SPO.IT1576A_6001_BETA_2012-01-01_00:00:00,20231026000000,20231026000000,PM2.5,7.6923,Âµg/m3,background,suburban,25.0,IT1576A,CENPS7,8.386111000396424,39.20333300001371,VIA 1Â° MAGGIO - NORD OVEST DALLA Z.I. - Portoscuso (CI),True
SPO.IT1456A_6001_BETA_2015-01-01_00:00:00,20231026000000,20231026000000,PM2.5,3.35,Âµg/m3,traffic,urban,2.0,IT1456A,SAN CIPRIANO - LIBERTA - LA SPEZIA,9.832109999789319,44.110810000252584,VIALE S.CIPRIANO ANGOLO PIAZZA LIBERTA - LA SPEZIA (SP),True
SPO.IT1464A_6001_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM2.5,19.6,Âµg/m3,background,rural,115.0,IT1464A,CASIRATE D'ADDA,9.556388999978074,45.49750000024328,VIA CIMITERO - Casirate d'Adda (BG),True
SPO.IT1037A_6001_nephelometry_beta_2009-04-17_00:00:00,20231026000000,20231026000000,PM2.5,9.994286,Âµg/m3,background,urban,203.0,IT1037A,TRENTO PSC,11.12620000032231,46.062929999707684,PARCO SANTA CHIARA - Trento (TN),True
SPO.IT0950A_6001_BETA_2013-08-07_00:00:00,20231026000000,20231026000000,PM2.5,0.0,Âµg/m3,background,urban,260.0,IT0950A,AR-ACROPOLI,11.888890000024773,43.46111000012047,VIA BENEDETTO ANGELICO - Arezzo (AR),True
SPO.IT0945A_6001_BETA_2014-03-07_00:00:00,20231026000000,20231026000000,PM2.5,5.0,Âµg/m3,traffic,urban,62.0,IT0945A,PO-FERRUCCI,11.105279999849754,43.87472000013954,VIA FERRUCCI - Prato (PO),True
SPO.IT0934A_6001_BETA_2016-10-05_21:00:00,20231026000000,20231026000000,PM2.5,6.950526,Âµg/m3,traffic,urban,159.0,IT0934A,Via Mustilli,14.789379999566792,41.13145999973164,via mustilli - Benevento (BN),True
SPO.IT0912A_6001_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM2.5,21.475,Âµg/m3,background,urban,77.0,IT0912A,PAVIA - VIA FOLPERTI,9.164721999982826,45.19388899975283,VIA FOLPERTI - Pavia (PV),True
SPO.IT0862A_6001_BETA_2002-10-04_00:00:00,20231026000000,20231026000000,PM2.5,5.0,Âµg/m3,background,urban,61.0,IT0862A,FI-BASSI,11.287499999738811,43.78666999969168,VIALE UGO BASSI - Firenze (FI),True
SPO.IT0861A_6001_BETA_2002-10-04_00:00:00,20231026000000,20231026000000,PM2.5,8.0,Âµg/m3,traffic,urban,49.0,IT0861A,FI-GRAMSCI,11.272219999912375,43.77305999992753,VIALE ANTONIO GRAMSCI - Firenze (FI),True
SPO.IT0778A_6001_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM2.5,22.28618,Âµg/m3,traffic,urban,125.0,IT0778A,TREVIGLIO,9.591389000177818,45.51833299980503,P.ZZA INSURREZIONE - Treviglio (BG),True
SPO.IT0777A_6001_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM2.5,10.4,Âµg/m3,traffic,urban,292.0,IT0777A,MERATE,9.406191940318056,45.69795955972709,VIA MADONNA DI LORETO-USSL 14 - Merate (LC),True
SPO.IT0703A_6001_nephelometry_beta_2011-03-10_00:00:00,20231026000000,20231026000000,PM2.5,9.755714,Âµg/m3,background,suburban,380.0,IT0703A,BORGO VAL,11.453889999980522,46.05184000019839,VIA 4 NOVEMBRE - Borgo Valsugana (TN),True
SPO.IT2282A_6001_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM2.5,11.35,Âµg/m3,background,urban,154.0,IT2282A,Novara - Arpa,8.620399999691559,45.43969999986147,Viale Roma 7,True
SPO.IT2241A_6001_BETA_2015-11-28_00:00:00,20231026000000,20231026000000,PM2.5,6.0,Âµg/m3,traffic,urban,42.0,IT2241A,MS-MARINA-VECCHIA,10.132759999726456,44.031100000028495,Massa - Massa (MS),True
SPO.IT2167A_6001_BETA_2017-01-01_00:00:00,20231026000000,20231026000000,PM2.5,0.0,Âµg/m3,background,suburban,6.0,IT2167A,Francavilla,14.279170000443873,42.421389999991035,SS 16 -loc Stadio - Francavilla al Mare (CH),True
SPO.IT2166A_6001_BETA_2017-01-01_00:00:00,20231026000000,20231026000000,PM2.5,0.0,Âµg/m3,background,urban,50.0,IT2166A,Scuola Antonelli,14.137779999574853,42.34611000026036,Via Feltrino - Chieti (CH),True
SPO.IT2032A_6001_BETA_2011-09-02_00:00:00,20231026000000,20231026000000,PM2.5,4.0,Âµg/m3,background,urban,105.0,IT2032A,SI-POGGIBONSI,11.14193999955797,43.47278000012287,VIA DE AMICIS - Poggibonsi (SI),True
SPO.IT1264A_6001_BETA_2011-09-24_00:00:00,20231026000000,20231026000000,PM2.5,0.0,Âµg/m3,traffic,urban,9.0,IT1264A,PE - VIA FIRENZE,14.213059999872035,42.46638999967155,VIA FIRENZE c/o LICEO GINNASIO - Pescara (PE),True
SPO.IT1153A_6001_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM2.5,19.8,Âµg/m3,traffic,urban,45.0,IT1153A,CREMONA - P.ZZA CADORNA,10.016667000127676,45.132777999937815,P.ZZA CADORNA - Cremona (CR),True
SPO.IT0840A_6001_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM2.5,21.7,Âµg/m3,traffic,suburban,70.0,IT0840A,SORESINA,9.864166999642354,45.284721999699855,INCROCIO V.LANDRIANI/V.PIAVE - Soresina (CR),True
SPO.IT0707A_6001_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM2.5,10.3,Âµg/m3,background,urban,249.0,IT0707A,BERGAMO - VIA MEUCCI,9.643888999579119,45.69027800004526,VIA MEUCCI - Bergamo (BG),True
SPO.IT0499A_6001_nephelometry_beta_2007-12-28_00:00:00,20231026000000,20231026000000,PM2.5,9.965,Âµg/m3,background,urban,640.0,IT0499A,LA1 Laces,10.859060000057443,46.6194699999383,VIA STAZIONE - Laces (BZ),True
SPO.IT0480A_6001_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM2.5,20.2,Âµg/m3,traffic,urban,137.0,IT0480A,SESTO S.GIOVANNI,9.236388999563479,45.53388899993441,VIA FANTI D.ITALIA - Sesto San Giovanni (MI),True
SPO.IT1868A_6001_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM2.5,10.40258,Âµg/m3,background,urban,22.0,IT1868A,MANTOVA SANT'AGNESE,10.795556000446737,45.16055599972534,Vicolo Sant'Agnese - Mantova (MN),True
SPO.IT1865A_6001_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM2.5,13.5,Âµg/m3,background,rural,16.0,IT1865A,SCHIVENOGLIA,11.070830000369234,44.99694000011139,lott.ne artigianale - Schivenoglia (MN),True
SPO.IT1827A_6001_BETA_2006-10-01_00:00:00,20231026000000,20231026000000,PM2.5,23.96364,Âµg/m3,background,urban,100.0,IT1827A,Ancona Cittadella,13.508609999776109,43.61167000005721,Parco Cittadella - Ancona (AN),True
SPO.IT1826A_6001_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM2.5,6.3,Âµg/m3,background,urban,267.0,IT1826A,LECCO VIA SORA,9.395832999652926,45.849443999734355,VIA SORA - Lecco (LC),True
SPO.IT1743A_6001_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM2.5,28.3,Âµg/m3,background,urban,162.0,IT1743A,MONZA - VIA  MACHIAVELLI,9.274440000064963,45.58111000029777,via MACHIAVELLI - Monza (MB),True
SPO.IT1654A_6001_BETA_2007-01-01_00:00:00,20231026000000,20231026000000,PM2.5,7.0,Âµg/m3,background,urban,54.0,IT1654A,PO-ROMA,11.091939999914274,43.87278000027859,VIA ROMA - Prato (PO),True
SPO.IT1560A_6001_BETA_2002-05-18_00:00:00,20231026000000,20231026000000,PM2.5,5.0,Âµg/m3,traffic,urban,9.0,IT1560A,LI-CARDUCCI,10.329719999666779,43.55471999989844,VIALE CARDUCCI - Livorno (LI),True
SPO.IT1557A_6001_BETA_2014-01-01_00:00:00,20231026000000,20231026000000,PM2.5,4.0,Âµg/m3,background,urban,13.0,IT1557A,LI-CAPPIELLO,10.321667000200005,43.51999999968825,PIAZZA CAPPIELLO - Livorno (LI),True
SPO.IT1553A_6001_BETA_2013-02-20_00:00:00,20231026000000,20231026000000,PM2.5,7.0,Âµg/m3,background,rural,48.0,IT1553A,PT-MONTALE,11.006940000070836,43.91610999987526,VIA PACINOTTI - Montale (PT),True
SPO.IT1504A_6001_BETA_2016-03-10_22:00:00,20231026000000,20231026000000,PM2.5,4.728571,Âµg/m3,traffic,urban,35.0,IT1504A,SA22 Ospedale via Vernieri,14.769720000366254,40.6838899996754,Via Pio XI - Salerno (SA),True
SPO.IT1493A_6001_BETA_2016-03-09_17:00:00,20231026000000,20231026000000,PM2.5,7.57,Âµg/m3,traffic,suburban,33.0,IT1493A,NA09 I.T.I.S. ARGINE,14.341079999770034,40.86427000012032,"VIA ARGINE, 902 - Napoli (NA)",True
SPO.IT1423A_6001_BETA_2011-09-24_00:00:00,20231026000000,20231026000000,PM2.5,0.0,Âµg/m3,background,urban,4.0,IT1423A,PE - TEATRO D'ANNUNZIO,14.234720000136297,42.456390000146165,LUNGOMARE C. COLOMBO 120 - Pescara (PE),True
SPO.IT1409A_6001_BETA_2015-05-12_00:00:00,20231026000000,20231026000000,PM2.5,6.0,Âµg/m3,traffic,urban,5.0,IT1409A,PI-BORGHETTO,10.410560000244143,43.71388999995921,PIAZZA DEL ROSSO - Pisa (PI),True
SPO.IT1388A_6001_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM2.5,20.28105,Âµg/m3,background,suburban,113.0,IT1388A,PONTI SUL MINCIO,10.691940000069765,45.41083000029478,piazza Paolini 21 - Ponti sul Mincio (MN),True
SPO.IT1286A_6001_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM2.5,8.577619,Âµg/m3,traffic,urban,80.0,IT1286A,LODI Vignati,9.485555999900459,45.30527800013927,via vignati - Lodi (LO),True
SPO.IT1187A_6001_BETA_2014-01-09_00:00:00,20231026000000,20231026000000,PM2.5,5.714286,Âµg/m3,background,urban,10.0,IT1187A,LU-CAPANNORI,10.573889000138369,43.840832999878444,VIA PIAGGIA - Capannori (LU),True
SPO.IT1186A_6001_BETA_2014-01-01_00:00:00,20231026000000,20231026000000,PM2.5,6.0,Âµg/m3,background,urban,3.0,IT1186A,LU-VIAREGGIO,10.245000000205826,43.88388900004837,VIA MARONCELLI - Viareggio (LU),True
SPO.IT1110A_6001_BETA_2010-01-01_00:00:00,20231026000000,20231026000000,PM2.5,4.0,Âµg/m3,background,urban,5.0,IT1110A,PI-PASSI,10.401666999629917,43.73888900009769,PIAZZA I. NIEVO - Pisa (PI),True
SPO.IT0983A_6001_OPC-CMC_2020-01-01_00:00:00,20231026000000,20231026000000,PM2.5,7.990476,Âµg/m3,background,urban,581.0,IT0983A,AOSTA (PIAZZA PLOUVES),7.324170000149386,45.73583000025993,P.ZA PLOUVES - AOSTA - Aosta (AO),True
SPO.IT0908A_6001_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM2.5,5.8,Âµg/m3,background,urban,1225.0,IT0908A,BORMIO,10.37250000042014,46.47027800024745,VIA MONTE BRAULIO - Bormio (SO),True
SPO.IT0898A_6001_BETA_2016-08-09_20:00:00,20231026000000,20231026000000,PM2.5,7.92,Âµg/m3,traffic,urban,46.0,IT0898A,NA06 MUSEO NAZIONALE,14.25132999975832,40.85419000021267,"PIAZZA MUSEO NAZIONALE,1 - Napoli (NA)",True
SPO.IT0771A_6001_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM2.5,6.661905,Âµg/m3,traffic,urban,201.0,IT0771A,COMO - VIALE CATTANEO,9.083610000317215,45.80443999973337,VIALE CATTANEO - Como (CO),True
SPO.IT0594A_6001_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM2.5,10.00196,Âµg/m3,traffic,urban,149.0,IT0594A,BRESCIA - BROLETTO,10.223610000278303,45.54082999986585,P.ZZA M.DI BELFIORE - Brescia (BS),True
SPO.IT0591A_6001_nephelometry_beta_2011-03-03_00:00:00,20231026000000,20231026000000,PM2.5,5.38381,Âµg/m3,background,urban,200.0,IT0591A,ROVERETO LGP,11.039410000375744,45.89243999988476,via Manzoni - Rovereto (TN),True
SPO.IT2226A_6001_BETA_2015-05-01_00:00:00,20231026000000,20231026000000,PM2.5,5.845,Âµg/m3,industrial,suburban,29.0,IT2226A,Pomigliano d'Arco Area ASI,14.38946000008823,40.92086999979742,Via vicinale Passatiello - Pomigliano d'Arco (NA),True
SPO.IT2223A_6001_LIGHT-SCAT_2019-05-03_00:00:00,20231026000000,20231026000000,PM2.5,4.965238,Âµg/m3,industrial,suburban,20.0,IT2223A,Tirrenopower Volla,14.349980000056956,40.88640000023777,via Filichito - Volla (NA),True
SPO.IT2162A_6001_BETA_2017-10-12_00:00:00,20231026000000,20231026000000,PM2.5,0.0,Âµg/m3,background,urban,228.0,IT2162A,Gammarana,13.726110000247393,42.66556000021207,Via Gammarana - Teramo (TE),True
SPO.IT2161A_6001_BETA_2016-01-01_00:00:00,20231026000000,20231026000000,PM2.5,0.0,Âµg/m3,background,suburban,803.0,IT2161A,Castel di Sangro,14.1036099995785,41.779440000106796,Via  Sangro - Castel di Sangro (AQ),True
SPO.IT2116A_6001_BETA_2018-01-01_00:00:00,20231026000000,20231026000000,PM2.5,10.15,Âµg/m3,traffic,rural,211.0,IT2116A,Cigliano-Autostrada,8.043399999581236,45.29480000000744,ex casello Cigliano autostrada TO-MI Strada Provinciale 2,True
SPO.IT1977A_6001_BETA_2014-01-01_00:00:00,20231026000000,20231026000000,PM2.5,0.0,Âµg/m3,traffic,urban,5.0,IT1977A,MONTESILVANO,14.148330000222813,42.51750000015406,C.so Umberto - Montesilvano (PE),True
SPO.IT1967A_6001_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM2.5,9.6,Âµg/m3,background,urban,290.0,IT1967A,SONDRIO - VIA PARIBELLI,9.88028000004523,46.168609999771135,Via Paribelli - Sondrio (SO),True
SPO.IT1965A_6001_BETA_2022-01-01_00:00:00,20231026000000,20231026000000,PM2.5,0.0,Âµg/m3,background,urban,76.0,IT1965A,LODI S.ALBERTO,9.495285889897993,45.30278678006378,via vittime della violenza - Lodi (LO),True
